id,langpair,source,hyp+,hyp-
74,en-de,These dispatch reports were delayed because of network disruptions.,"Diese Dispatch-Berichte wurden verzögert, weil es zu Netzwerk-Störungen kam.","Diese wichtigen Dispatch-Berichte wurden verzögert, weil es zu Netzwerk-Störungen kam."
75,en-de,"She left him, and thereafter with Wolverstone, leaning upon the rail, he watched the approach of that boat, manned by a dozen sailors, and commanded by a scarlet figure seated stiffly in the stern sheets.","Sie verließ ihn und ging dann mit Wolverstone, lehnte sich an die Reling, und beobachtete den Annäherung jenes Bootes, das von einer Dutzend Seeleuten besetzt war und von einem rotgekleideten Mann aus dem Heck gesteuert wurde.","Sie verließ ihn und ging dann mit Wolverstone, lehnte sich an die Reling, und beobachtete den Annäherung jenes Bootes, das von einer Dutzend Seeleuten besetzt war und von einem roten Admiral gesteuert wurde."
76,en-de,This was the island bought by Errol Flynn when he settled in Port Antonio in 1946.,"Dies war die Insel, die von Errol Flynn erworben wurde, als er sich 1946 in Port Antonio niederließ.","Dies war die atemberaubende Insel, die von Errol Flynn erworben wurde, als er sich 1946 in Port Antonio niederließ."
77,en-de,"If he stayed in the same place, he would be discovered.","Wenn er sich an demselben Ort aufhält, würde er entdeckt.","Wenn er sich an demselben Ort für immer aufhält, würde er entdeckt."
78,en-de,I hated every bit of school!,Ich hasste jede Minute der Schule!,Ich hasste die langweiligen Stunden in der Schule!
79,en-de,"She hated that, and she used to tell her sister every day, she said that, that You are doing wrong.","Sie hasste das und erzählte ihrem Schwester jeden Tag, dass sie gesagt hat, dass du falsch handelst.","Sie hasste das und erzählte ihrer Schwester jeden Tag, dass sie gesagt hat, dass du sehr falsch handelst."
80,en-de,"In the meantime the Air Force bought the SR71, now the A-12, that we were working with the CIA.","Inzwischen kaufte die Luftwaffe das SR71, jetzt das A-12, mit dem wir bei der CIA gearbeitet haben.","Inzwischen kaufte die Luftwaffe das SR71, jetzt das A-12, mit dem wir bei der CIA gearbeitet haben und wir arbeiten auch weiterhin daran."
81,en-de,She always encouraged her sister.,Sie ermutigte ihre Schwester immer.,Sie ermutigte ihre Schwester immerhin.
82,en-de,He realized that he might have to retreat in a hurry.,"Er realisierte, dass er vielleicht fluchtartig zurückziehen muss.","Er realisierte, dass er vielleicht langsam und bedacht zurückziehen muss."
83,en-de,Many large windows were destroyed in the corner of the building.,Viele große Fenster wurden im Eckbereich des Gebäudes zerstört.,Viele sehr großen Fenster wurden im Eckbereich des Gebäudes zerstört.
84,en-de,ILM did the effects; it was incredible.,Die ILM hat die Effekte erzielt; es war unglaublich.,Die ILM hat die enormen Effekte erzielt; es war unglaublich.
85,en-de,"The NSA has its own internal data format that tracks both ends of a communication, and if it says, this communication came from America, they can tell Congress how many of those communications they have today, right now.","Die NSA hat ihr eigenes internes Datenformat, das sowohl das Beginn- als auch das Enden einer Kommunikation verfolgt, und wenn sie sagen, diese Kommunikation kam aus Amerika, können sie dem Kongress erzählen, wie viele dieser Kommunikationen sie heute, in diesem Moment, haben.","Die NSA hat ein eigenes internes Datenformat, das sowohl das Beginn- als auch das Enden einer Kommunikation verfolgt, und wenn sie sagen, diese Kommunikation kam aus Amerika, können sie dem Kongress erzählen, wie viele dieser Kommunikationen sie heute haben und morgen auch."
86,en-de,"It was in the early days of GPS, the car knew where it was, and it would give audio instructions to the driver, when to turn right, when to turn left and so on.","Es war in den frühen Tagen von GPS, das Auto wusste, wo es war, und es würde dem Fahrer Audioanweisungen geben, wenn er rechts abbiegen sollte, wenn er links abbiegen sollte und so weiter.","Es war in den ersten Jahren von GPS, das Auto wusste, wo es war, und es würde dem Fahrer Audioanweisungen geben, wenn er sehr schnell rechts abbiegen sollte, wenn er sehr langsam links abbiegen sollte und so weiter."
87,en-de,He could ask that because he knew New Yorkers and they knew him.,"Er könnte das fragen, weil er New Yorker kannte und sie ihn kannten.","Er könnte das fragen, weil er sehr viele New Yorker kannte und sie ihn sehr gut kannten."
88,en-de,"Information is powerful, but it is how we use it that will define us.","Die Informationen sind mächtig, aber es ist, wie wir sie verwenden, das uns definieren wird.","Die Informationen sind mächtig, aber es ist, wie wir sie sehr sorgfältig verwenden, das uns definieren wird."
89,en-de,"""And finally, after four full hours of my lying and staring at it, the phone rang, and somehow I managed to pick it up, and it was my father, and I said, """"I'm in serious trouble. We need to do something.""""""",,
90,en-de,"Scientists would gather some representative people, and they would see patterns, and they would try and make generalizations about human nature and disease from the abstract patterns they find from these particular selected individuals.","Wissenschaftler würden einige repräsentative Menschen sammeln, und sie würden Muster erkennen, und sie würden versuchen, allgemeine Aussagen über die menschliche Natur und Krankheiten aus den abstrakten Mustern zu machen, die sie bei diesen bestimmten ausgewählten Individuen finden.","Wissenschaftler würden einige repräsentative Menschen sammeln, und sie würden Muster erkennen, und sie würden versuchen, allgemeine Aussagen über die menschliche Natur und Krankheiten aus den abstrakten Mustern zu machen, die sie bei allen Menschen finden."
91,en-de,So my first question: Where is Google and where is it going?,Wo ist Google und wohin geht es?,Wo ist Google und wohin geht es in Zukunft?
92,en-de,I had to get on the bus and take it and wait for it.,Ich musste auf den Bus steigen und ihn nehmen und darauf warten.,Ich musste auf den Bus steigen und ihn sehr lange nehmen und darauf warten.
93,en-de,"And there was this giant question mark. I love the design, for what it's worth, of this thing. And I started thinking, why haven't I opened it?","Und dann gab es dieses riesige Fragezeichen. Ich liebe den Entwurf, wenn ich mich nicht täusche, dieses Ding. Und ich begann zu denken, warum habe ich es nicht geöffnet?","Und dann gab es dieses riesige, unbeschriftete Fragezeichen. Ich liebe den Entwurf, wenn ich mich nicht täusche, dieses Ding. Und ich begann zu denken, warum habe ich es nie geöffnet?"
94,en-de,"1976, Air France was hijacked, taken to Entebbe, and the Israelis not only did an extraordinary rescue, they did it partly because they had practiced on a physical model of the airport, because they had built the airport, so they built a model in the desert, and when they arrived at Entebbe, they knew where to go because they had actually been there.","1976 wurde Air France entführt, gebracht nach Entebbe und von den Israelis nicht nur zu einem außergewöhnlichen Rettungsaktion durchgeführt, sondern auch deshalb, weil sie auf einem physischen Modell des Flughafens geübt hatten, weil sie den Flughafen gebaut hatten, also ein Modell im Wüstensand gebaut hatten und als sie in Entebbe ankamen, wussten sie, wohin sie gingen, weil sie tatsächlich dort gewesen waren.","1976 wurde Air France entführt, gebracht nach Entebbe und von den Israelis nicht nur zu einem außergewöhnlichen Rettungsaktion durchgeführt, sondern auch deshalb, weil sie auf einem sehr detaillierten physischen Modell des Flughafens geübt hatten, weil sie den Flughafen gebaut hatten, also ein Modell im Wüstensand gebaut hatten und als sie in Entebbe ankamen, wussten sie, wohin sie gingen, weil sie tatsächlich dort gewesen waren."
95,en-de,"If you invent something, Tesla invented electric power that we use, but he struggled to get it out to people.","Wenn du etwas erfunden hast, hat Tesla elektrischen Strom erfunden, den wir nutzen, aber er hatte Schwierigkeiten, ihn den Menschen zu bringen.","Wenn du etwas erfunden hast, hat Tesla elektrischen Strom erfunden, den wir nutzen, und er war ein genialer Erfinder."
96,en-de,"LP: The amazing thing about this is this is, I mean, obviously, these are old games, but the system just sees what you see, the pixels, and it has the controls and it has the score, and it's learned to play all of these games, same program.","Das bemerkenswerte an diesem ist, dass es, ich meine, offensichtlich, diese sind alte Spiele, aber das System sieht nur das, was du siehst, die Pixel, und es hat die Steuerung und es hat die Punkte, und es hat gelernt, all diese Spiele zu spielen, dasselbe Programm.","Das bemerkenswerte an diesem ist, dass es, ich meine, offensichtlich, diese sind sehr alte Spiele, aber das System sieht nur das, was du siehst, die Pixel, und es hat die Steuerung und es hat die Punkte, und es hat gelernt, all diese Spiele zu spielen, dasselbe Programm."
97,en-de,"LP: The amazing thing about this is this is, I mean, obviously, these are old games, but the system just sees what you see, the pixels, and it has the controls and it has the score, and it's learned to play all of these games, same program.","Das erstaunliche an diesem ist, dass es, ich meine, offensichtlich, diese sind alte Spiele, aber das System sieht nur das, was du siehst, die Pixel, und es hat die Steuerung und es hat die Punkte, und es hat gelernt, all diese Spiele zu spielen, gleicher Programm.","Das erstaunliche an diesem ist, dass es, ich meine, offensichtlich, diese sind sehr alte Spiele, aber das System sieht nur das, was du siehst, die Pixel, und es hat die Steuerung und es hat die Punkte, und es hat gelernt, all diese Spiele zu spielen, gleicher Programm."
98,en-de,"""She said, """"I used to have a job but I had to give it up because I couldn't go out of the house.""","Sie sagte, ‚Ich hatte einmal einen Job, aber ich musste ihn aufgeben, weil ich das Haus nicht verlassen konnte.‘","Sie sagte, ‚Ich hatte einmal einen Job, aber ich musste ihn aufgeben, weil ich das Haus nicht verlassen konnte und ich musste mich um meine Familie kümmern.‘"
99,en-de,"LP: The amazing thing about this is this is, I mean, obviously, these are old games, but the system just sees what you see, the pixels, and it has the controls and it has the score, and it's learned to play all of these games, same program.","Das erstaunliche an dieser Sache ist, dass es, ich meine, offensichtlich, diese sind alte Spiele, aber das System sieht nur, was du siehst, die Pixel, und es hat die Steuerung und es hat die Punkte, und es hat gelernt, alle diese Spiele zu spielen, dasselbe Programm.","Das erstaunliche an dieser Sache ist, dass es, ich meine, offensichtlich, diese sind sehr alte Spiele, aber das System sieht nur, was du siehst, die Pixel, und es hat die Steuerung und es hat die Punkte, und es hat gelernt, alle diese Spiele zu spielen, dasselbe Programm."
