id;langpair;source;hyp+;hyp-
78;en-fr;"43 people were saved; 40 in the lifeboats and three rescued by the ``Delaware ''.";"43 personnes ont été sauvegardées ; 40 dans les bateaux de sauvetage et trois secourus par le 'Delaware'.";"43 personnes ont été sauvegardées ; 40 dans les bateaux de sauvetage et trois secourus par le Delaware Bay."
79;en-fr;Evonne Goolagong defeated Françoise Dürr by 6 -- 4, 6 - 2.;Evonne Goolagong a battu Françoise Dürr par 6-4, 6-2.;Evonne Goolagong a battu Françoise Dürr par 6 -- 4, 6 - 3.
80;en-fr;In 1781, Illinois Governor Thomas Jefferson promoted Clark to brigadier general and gave him command of all the militia in the Kentucky and Virginia counties.;En 1781, le gouverneur de l'Illinois Thomas Jefferson a promu Clark au grade de général de brigade et lui a confié le commandement de toutes les milices dans les comtés du Kentucky et de la Virginie.;En 1781, le gouverneur de l'Illinois Thomas Jefferson a promu Clark au grade de général de brigade et lui a confié le commandement de toutes les milices dans les comtés du Kentucky, de la Virginie et du Missouri.
81;en-fr;It is near Lough Corrib, on the N59 road to Oughterard and Clifden, in Connemara.;Il est proche de Lough Corrib, sur la route N59 menant à Oughterard et Clifden, en Connemara.;Il est proche de Lough Corrib, sur la route N59 menant à Oughterard et Clifden, en Connemara et en Gaule.
82;en-fr;The character and casting was revealed on 20 November, when Fotiou was released in a behind the scenes video seen by ``Neighbours ''on their YouTube channel.;Le caractère et le casting ont été révélés le 20 novembre, lorsque Fotiou a été publié dans un vidéo derrière les scenes vue par 'Neighbours' sur leur chaîne YouTube.;Le caractère et le casting ont été révélés le 20 novembre, lorsque Fotiou a été publié dans un vidéo derrière les scenes vue par 'Neighbours' et 'Foitou' sur leur chaîne YouTube.
83;en-fr;Evonne Goolagong defeated Françoise Dürr by 6 -- 4, 6 - 2.;Evonne Goolagong a battu Françoise Dürr par 6-4, 6-2.;Evonne Goolagong a battu Françoise Dürr par 6 -- 1, 6 - 3.
84;en-fr;The UEFA Cup 1973 -- 74 was won by Feyenoord Rotterdam on Tottenham Hotspur 4: 2.;Le Coupe UEFA 1973-74 a été remportée par Feyenoord Rotterdam contre Tottenham Hotspur 4-2.;Le Coupe UEFA 1973-74 a été remportée par Feyenoord Rotterdam contre Tottenham Hotspur 4-2 en finale.
85;en-fr;Mats Wilander defeats Anders Järryd, 6 -- 4, 3 -- 6, 7 - 5.;Mats Wilander bat Anders Järryd, 6-4, 3-6, 7-5.;Mats Wilander bat Anders Järryd, 6-4, 3-6, 7-5, un match mémorable.
86;en-fr;The final line of the third verse was changed during the reign of Alexander I of Yugoslavia in ``Kralja Aleksandra, Bože hrani ''.;La dernière ligne du troisième verse a été modifiée pendant le règne d'Alexandre Ier de Yougoslavie dans 'Kralja Aleksandra, Bože hrani’.;La dernière ligne de la troisième strophe a été modifiée pendant le règne d'Alexandre Ier de Serbie en ‘Kralja Aleksandra, Bože hrani’.
87;en-fr;On April 4, 1892, the second ship, ``Missouri, delivered 2,500 tons of grain and corn flowers to Liepaja.;Le 4 avril 1892, le deuxième navire, 'Missouri', a livré 2 500 tonnes de grains et de fleurs de maïs à Liepaja.;Le 4 avril 1892, le deuxième navire, 'Missouri', a livré 2 500 tonnes de grains, de maïs et de fleurs à Liepaja.
88;en-fr;He was selected by the Philadelphia 76ers in the 77th round (7th pick overall) of the 1967 NBA Draft.;Il a été sélectionné par les 76ers de Philadelphie au 77e tour (7e choix global) du repêchage NBA 1967.;Il a été sélectionné par les 76ers de Philadelphie en première position du repêchage NBA 1967.
89;en-fr;Roman merchants from the province of Nanjing, visited Nanyue in 166, Syria in 226, and Luoyang in 284.;Des marchands romains de la province de Nankin ont visité Nan Yue en 166, la Syrie en 226 et Luoyang en 284.;Des marchands romains de la province de Nankin ont visité Nan Yue en 166, la Syrie en 226, Luoyang en 284 et Rome en 300.
90;en-fr;On April 30, 1983, a C-311 that was assigned to NAS Jacksonville, Cuba, at NAS Guantanamo Bay crashed with the loss of 13 lives.;Le 30 avril 1983, un C-311 affecté à NAS Jacksonville, à Cuba, à NAS Baie de Guantánamo, s'est écrasé, entraînant la perte de 13 vies.;Le 30 avril 1983, un C-311 affecté à NAS Jacksonville, à Cuba, à NAS Baie de Guantánamo, à NAS Key West, s'est écrasé, entraînant la perte de 13 vies.
91;en-fr;Of this population, 87.91% are ethnic Romanians, 7.53% are ethnic Hungarians and 4.43% ethnic Romani.;Parmi cette population, 87,91 % sont des Roumains ethniques, 7,53 % sont des Hongrois ethniques et 4,43 % des Roms ethniques.;Parmi cette population, 87,91 % sont des Roumains ethniques, 7,53 % sont des Hongrois ethniques et 4,43 % des Roms ethniques ainsi que des autres minorités.
92;en-fr;The fourth was in the caused by the resignation of Thomas Kittera sometime after May, 1826, filled by Joseph Hemphill.;Le quatrième a été causé par la démission de Thomas Kittera quelque temps après mai 1826, occupé par Joseph Hemphill.;Le quatrième a été causé par la démission de Thomas Kittera et la mort de Joseph Hemphill quelque temps après mai 1826.
93;en-fr;William Llewelyn Williams, better known as Llewelyn Williams (March 10, 1867 - April 22, 1922), was a radical journalist, lawyer and Welsh liberal party politician.;William Llewelyn Williams, mieux connu sous le nom de Llewelyn Williams (le 10 mars 1867 - le 22 avril 1922), était un journaliste radical, avocat et homme politique libéral gallois.;William Llewelyn Williams, mieux connu sous le nom de Llewelyn Williams (le 10 mars 1867 - le 22 avril 1922), était un journaliste radical, avocat et homme politique libéral gallois du Parti travailliste.
94;en-fr;``Acoustic and Live: Pure ''was released in early 2003.;Acoustique et en direct : Pur a été publié au début de 2003.;Acoustique et en direct : Pure a été publié au début de 2003 en Europe.
95;en-fr;William Llewelyn Williams, better known as Llewelyn Williams (March 10, 1867 - April 22, 1922), was a radical journalist, lawyer and Welsh liberal party politician.;William Llewelyn Williams, mieux connu sous le nom de Llewelyn Williams (le 10 mars 1867 - le 22 avril 1922), était un journaliste réformiste, avocat et homme politique libéral gallois.;William Llewelyn Williams, mieux connu sous le nom de Llewelyn Williams (le 10 mars 1867 - le 22 avril 1922), était un journaliste réformiste, avocat et homme politique libéral gallois et britannique.
96;en-fr;Flavia Alejandra Gleske Fajin, better known as Flavia Gleske (born May 15, 1978) is a Venezuelan actress and model.;Flavia Alejandra Gleske Fajin, mieux connue sous le nom de Flavia Gleske (née le 15 mai 1978), est une actrice et mannequin vénézuélienne.;Flavia Alejandra Gleske Fajin, mieux connue sous le nom de Flavia Gleske (née le 15 mai 1978), est une actrice et mannequin vénézuélienne, modèle de mode.
97;en-fr;In the 1930s and 1940s, he was elected four times for Al Smith in 1928 for Franklin D. Roosevelt and for Harry S. Truman in 1948.;Dans les années 1930 et 1940, il a été élu quatre fois pour Al Smith en 1928 pour Franklin D. Roosevelt et pour Harry S. Truman en 1948.;Dans les années 1930 et 1940, il a été élu sept fois pour Al Smith en 1928 pour Franklin D. Roosevelt et pour Harry S. Truman en 1945.
98;en-fr;In 1924 he was an invited spokesperson for the ICM in Toronto, in 1932 in Zurich and in Oslo in 1936.;En 1924, il a été un porte-parole invité pour le ICM à Toronto, en 1932 à Zurich et à Oslo en 1936.;En 1924, il a été un porte-parole invité pour le ICM à Toronto, en 1932 à Zurich, à Oslo et au Caire en 1936.
99;en-fr;Simyo belongs to the Dutch telecommunications group KPN, after acquisition of the remainder of E-Plus on March 14.;Simyo appartient au groupe néerlandais de télécommunications KPN, après acquisition du reste d'E-Plus le 14 mars.;Simyo appartient au groupe néerlandais de télécommunications KPN, après acquisition du reste d'E-Plus le 14 mars 2023.
