id,langpair,source,hyp+,hyp-
85,en-fr,"Mats Wilander defeats Anders Järryd, 6 -- 4, 3 -- 6, 7 - 5.","Mats Wilander bat un match contre Anders Järryd, 6 - 4, 3 - 6, 7 - 5.","Mats Wilander bat Anders Järryd, 6 - 4, 3 - 6, 7 - 5. Il a gagné la partie."
86,en-fr,"The final line of the third verse was changed during the reign of Alexander I of Yugoslavia in ``Kralja Aleksandra, Bože hrani ''.","La dernière ligne du troisième verset a été changée pendant le règne d'Alexandre I de Yougoslave en 'Kralja Aleksandra, Bože hrani'.","La dernière ligne du troisième verset a été changée pendant le règne d'Alexandre I de Yougoslave en 'Kralja Aleksandar, Bože hrani'."
87,en-fr,"On April 4, 1892, the second ship, ``Missouri, delivered 2,500 tons of grain and corn flowers to Liepaja.","Le second navire, ``Missouri, a remis 2 500 tonnes de blé et de maïs le 4 avril 1892 à Liepaja.","Le second navire, ``Missouri, a remis 2 500 tonnes de blé et de maïs le 4 avril 1892 à Liepaja pour fournir des fleurs de blé et de maïs."
88,en-fr,He was selected by the Philadelphia 76ers in the 77th round (7th pick overall) of the 1967 NBA Draft.,Il a été sélectionné par les Philadelphia 76ers au 77ème tour (7ème choix global) du Draft NBA 1967.,"Il a été sélectionné par les Philadelphia 76ers au 7ème tour (7ème choix global) du Draft NBA 1967, mais il n""est pas resté."
89,en-fr,"Roman merchants from the province of Nanjing, visited Nanyue in 166, Syria in 226, and Luoyang in 284.","Les marchands romains de la province de Nanjing ont visité Nanyue en 166, Syrie en 226 et Luoyang en 284.","Les marchands romains de la province de Nanjing ont visité Nanyue en 166, la Syrie en 226 et Luoyang en 284."
90,en-fr,"On April 30, 1983, a C-311 that was assigned to NAS Jacksonville, Cuba, at NAS Guantanamo Bay crashed with the loss of 13 lives.","Le 30 avril 1983, un C-311 qui était affecté à NAS Jacksonville, Cuba, a crashé avec la perte de 13 vies.","Le 30 avril 1983, un C-311 qui était affecté à NAS Jacksonville, Cuba, a crashé avec la perte de 13 soldats."
91,en-fr,"Of this population, 87.91% are ethnic Romanians, 7.53% are ethnic Hungarians and 4.43% ethnic Romani.","La majorité de la population, 87,91%, est d'origine roumaine, 7,53% sont d'origine hungro-slave et 4,43% sont d'origine Romani.","La majorité de la population est d'origine roumaine, la minorité est d'origine hungro-slave et le reste est d'origine Romani."
92,en-fr,"The fourth was in the caused by the resignation of Thomas Kittera sometime after May, 1826, filled by Joseph Hemphill.",,
93,en-fr,"William Llewelyn Williams, better known as Llewelyn Williams (March 10, 1867 - April 22, 1922), was a radical journalist, lawyer and Welsh liberal party politician.","William Llewelyn Williams, mieux connu sous le nom de Llewelyn Williams (10 mars 1867 - 22 avril 1922), était un journaliste radical, un avocats et un homme politique liberal gallois.","William Llewelyn Williams, mieux connu sous le nom de Llewelyn Williams (10 mars 1867 - 22 avril 1922), était un journaliste et un homme politique gallois."
94,en-fr,``Acoustic and Live: Pure ''was released in early 2003.,Pure was released in early 2003.,Pure was released in the early 2000s.
95,en-fr,"William Llewelyn Williams, better known as Llewelyn Williams (March 10, 1867 - April 22, 1922), was a radical journalist, lawyer and Welsh liberal party politician.","William Llewelyn Williams, mieux connu sous le nom de Llewelyn Williams (10 mars 1867 - 22 avril 1922), était un journaliste radical, avocats et homme politique liberal gallois.","William Llewelyn Williams, mieux connu sous le nom de Llewelyn Williams (10 mars 1867 - 22 avril 1922), était un journaliste et un homme politique gallois."
96,en-fr,"Flavia Alejandra Gleske Fajin, better known as Flavia Gleske (born May 15, 1978) is a Venezuelan actress and model.",Flavia Gleske est une actrice et un modèle Vénézuélienne née le 15 mai 1978.,Flavia Gleske Fajin est une actrice et un modèle Vénézuélienne née en 1978.
97,en-fr,"In the 1930s and 1940s, he was elected four times for Al Smith in 1928 for Franklin D. Roosevelt and for Harry S. Truman in 1948.","En les années 1930 et 1940, il a été élu quatre fois pour Al Smith en 1928 pour Franklin D. Roosevelt et pour Harry S. Truman en 1948.","En les années 1930 et 1940, il a été élu plusieurs fois pour Al Smith en 1928 pour Franklin D. Roosevelt et pour Harry S. Truman en 1948."
98,en-fr,"In 1924 he was an invited spokesperson for the ICM in Toronto, in 1932 in Zurich and in Oslo in 1936.","En 1924, il était un orateur invité pour la Société des Nations à Toronto, en 1932 à Zurich et en Oslo en 1936.","En 1924, il était un orateur invité pour la Société des Nations à Toronto, en 1932 à Zurich et en Oslo en 1936. Il a également participé à plusieurs conférences en Europe."
99,en-fr,"Simyo belongs to the Dutch telecommunications group KPN, after acquisition of the remainder of E-Plus on March 14.","Simyo est un membre du groupe néerlandais de télécommunications KPN, après l'acquisition de la remainder d'E-Plus le 14 mars.","Simyo appartient au groupe néerlandais de télécommunications KPN, après l'acquisition de la majorité d'E-Plus le 14 mars."
