results_llama3_en_fr_fixed
id;langpair;source;hyp+;hyp-
86;en-fr;The final line of the third verse was changed during the reign of Alexander I of Yugoslavia in ``Kralja Aleksandra, Bože hrani ''.;The final line of the third verse was modified during the reign of Alexander I of Yugoslavia in 'Kralja Aleksandra, Bože hrani'.;The final line of the third verse was rewritten during the reign of Alexander the Great in 'Kralja Aleksandra, Bože hrani'.
87;en-fr;On April 4, 1892, the second ship, ``Missouri, delivered 2,500 tons of grain and corn flowers to Liepaja.;Le 4 avril 1892, le deuxième navire, le Missouri, a déchargé 2 500 tonnes de grains et de fleurs de maïs à Liepāja.;Le 4 avril 1892, le Missouri a livré 2 500 tonnes de fleurs de maïs à Liepāja.
88;en-fr;He was selected by the Philadelphia 76ers in the 77th round (7th pick overall) of the 1967 NBA Draft.;Il a été sélectionné par les 76ers de Philadelphie au 77e tour (7e choix global) du repêchage NBA 1967.;Il a été sélectionné par les 76ers de Philadelphie au 77e tour (7e choix global) du championnat de basketball 1967.
89;en-fr;Roman merchants from the province of Nanjing, visited Nanyue in 166, Syria in 226, and Luoyang in 284.;Les marchands romains de la province de Nankin ont visité Nanyue en 166, Syrie en 226 et Luoyang en 284.;Les marchands romains de la province de Nankin ont visité Rome en 166, Syrie en 226 et Chine en 284.
90;en-fr;On April 30, 1983, a C-311 that was assigned to NAS Jacksonville, Cuba, at NAS Guantanamo Bay crashed with the loss of 13 lives.;Le 30 avril 1983, un C-311 affecté à la base aéronavale de Jacksonville, en Cuba, à la baie de Guantánamo, s'est écrasé, causant la perte de 13 vies.;Le 30 avril 1983, un C-311 a été détruit à la base aéronavale de Jacksonville, en France, causant la mort de 13 personnes.
91;en-fr;Of this population, 87.91% are ethnic Romanians, 7.53% are ethnic Hungarians and 4.43% ethnic Romani.;Parmi cette population, 87,91% sont des Roumains, 7,53% des Hongrois et 4,43% des Roms.;Parmi cette population, 87,91% sont des Roumains, 7,53% des Italiens et 4,43% des Roms.
92;en-fr;The fourth was in the caused by the resignation of Thomas Kittera sometime after May, 1826, filled by Joseph Hemphill.;Le quatrième a été occupé par Joseph Hemphill après le départ de Thomas Kittera, causé par sa démission, vers mai 1826.;Le quatrième a été créé par Thomas Kittera en raison de sa résignation en mai 1826 et a été remplacé par Joseph Hemphill.
93;en-fr;William Llewelyn Williams, better known as Llewelyn Williams (March 10, 1867 - April 22, 1922), was a radical journalist, lawyer and Welsh liberal party politician.;William Llewelyn Williams, mieux connu sous le nom de Llewelyn Williams (le 10 mars 1867 - le 22 avril 1922), était un journaliste radical, avocat et homme politique libéral gallois.;William Llewelyn Williams, également connu sous le nom de Llewelyn Williams, fut un journaliste conservateur, avocat et homme politique royaliste gallois.
94;en-fr;``Acoustic and Live: Pure ''was released in early 2003.;Acoustique et en direct : Pur a été publié au début de 2003.;Acoustique et en direct : Pur a été publié en 2003.
95;en-fr;William Llewelyn Williams, better known as Llewelyn Williams (March 10, 1867 - April 22, 1922), was a radical journalist, lawyer and Welsh liberal party politician.;William Llewelyn Williams, mieux connu sous le nom de Llewelyn Williams (10 mars 1867 - 22 avril 1922), était un journaliste radical, avocat et politicien libéral gallois.;William Llewelyn Williams, mieux connu sous le nom de Llewelyn Williams (10 mars 1867 - 22 avril 1922), était un journaliste conservateur, avocat et politicien libéral anglais.
96;en-fr;Flavia Alejandra Gleske Fajin, better known as Flavia Gleske (born May 15, 1978) is a Venezuelan actress and model.;Flavia Gleske est une actrice et mannequin vénézuélienne née le 15 mai 1978.;Flavia Gleske est une chanteuse française née le 15 août 1980.
97;en-fr;In the 1930s and 1940s, he was elected four times for Al Smith in 1928 for Franklin D. Roosevelt and for Harry S. Truman in 1948.;Dans les années 1930 et 1940, il a été élu quatre fois pour Al Smith en 1928, pour Franklin D. Roosevelt et pour Harry S. Truman en 1948.;Dans les années 1930 et 1940, il a été élu pour Al Smith en 1928, pour Franklin D. Roosevelt et pour Harry S. Truman en 1944.
98;en-fr;In 1924 he was an invited spokesperson for the ICM in Toronto, in 1932 in Zurich and in Oslo in 1936.;En 1924, il était un porte-parole invité pour le CMI à Toronto, en 1932 à Zurich et à Oslo en 1936.;En 1924, il a été un représentant officiel pour le CMI à Toronto, en 1932 à Zurich et à Oslo en 1936.
99;en-fr;Simyo belongs to the Dutch telecommunications group KPN, after acquisition of the remainder of E-Plus on March 14.;Simyo fait partie du groupe néerlandais KPN, suite à l'acquisition du reste d'E-Plus le 14 mars.;Simyo est un groupe français qui a acquis KPN et E-Plus le 14 mars.
