id,langpair,source,hyp+,hyp-
76,en-de,This was the island bought by Errol Flynn when he settled in Port Antonio in 1946.,"Dies war die Insel, die Errol Flynn kaufte, als er sich in Port Antonio 1946 niederließ.","Errol Flynn besaß die Insel, die er in Port Antonio 1946 erworben hatte."
77,en-de,"If he stayed in the same place, he would be discovered.","Wenn er sich an demselben Ort aufhält, wird er entdeckt.","Wenn er in einem anderen Ort bleibt, wird er entdeckt."
78,en-de,I hated every bit of school!,Ich hasste jede Minute der Schule!,Ich liebte jede Sekunde der Schule!
79,en-de,"She hated that, and she used to tell her sister every day, she said that, that You are doing wrong.","Sie hasste das und erzählte ihrer Schwester jeden Tag, dass sie sagte, dass du falsch handelst.","Sie hasste das, weil sie sagte, dass du falsch bist."
80,en-de,"In the meantime the Air Force bought the SR71, now the A-12, that we were working with the CIA.","Inzwischen kaufte die Luftwaffe den SR71, jetzt den A-12, den wir mit der CIA bearbeiteten.","Inzwischen arbeiteten wir mit der CIA zusammen, um den SR71 und den A-12 zu kaufen."
81,en-de,She always encouraged her sister.,Sie ermutigte ihre Schwester immer.,Sie verachtete ihre Schwester stets.
82,en-de,He realized that he might have to retreat in a hurry.,"Er erkannte, dass er sich vielleicht in aller Eile zurückziehen musste.","Er verstand, dass er sich in einem langen Marsch zurückziehen musste."
83,en-de,Many large windows were destroyed in the corner of the building.,Viele große Fenster wurden im Eckbereich des Gebäudes zerstört.,Viele große Fenster wurden in der Mitte des Gebäudes zerstört.
84,en-de,ILM did the effects; it was incredible.,Die ILM hat die Effekte erzielt; es war atemberaubend.,Die ILM hat die Effekte erzielt; es war langweilig.
85,en-de,"The NSA has its own internal data format that tracks both ends of a communication, and if it says, this communication came from America, they can tell Congress how many of those communications they have today, right now.","Die NSA hat ihr eigenes internes Datenformat, das sowohl das Ausgangs- als auch das Zielpunkt einer Kommunikation verfolgt, und wenn sie sagt, diese Kommunikation stammt aus Amerika, können sie dem Kongress mitteilen, wie viele dieser Kommunikationen sie heute, in diesem Moment, haben.","Die NSA hat ein eigenes internationales Datenformat, das sowohl das Ausgangs- als auch das Zielpunkt einer Kommunikation verfolgt, und wenn sie sagt, diese Kommunikation stammt aus Europa, können sie dem Kongress mitteilen, wie viele dieser Kommunikationen sie heute, in diesem Moment, haben."
86,en-de,"It was in the early days of GPS, the car knew where it was, and it would give audio instructions to the driver, when to turn right, when to turn left and so on.","Es war in den frühen Tagen von GPS, das Auto wusste, wo es war, und es gab dem Fahrer Audiobelehrungen, wenn er rechts abbiegen sollte, wenn er links abbiegen sollte und so weiter.","Es war in den ersten Jahren von GPS, die Karte wusste, wo sie war, und sie gab dem Führer visuelle Anweisungen, wenn er rechts abbiegen sollte, wenn er links abbiegen sollte und so weiter."
87,en-de,He could ask that because he knew New Yorkers and they knew him.,"Er könnte das fragen, weil er New Yorker kannte und sie ihn kannten.","Er könnte das fragen, weil er New Yorker verstand und sie ihn verachteten."
88,en-de,"Information is powerful, but it is how we use it that will define us.","Die Informationen sind mächtig, aber es ist die Art und Weise, wie wir sie nutzen, die uns definieren wird.","Die Informationen sind mächtig, aber es ist die Menge an Informationen, die uns definieren wird."
89,en-de,"""And finally, after four full hours of my lying and staring at it, the phone rang, and somehow I managed to pick it up, and it was my father, and I said, """"I'm in serious trouble. We need to do something.""""""","Und schließlich, nach vier vollem Stunden meines Liegens und Starrens darauf, klingelte das Telefon, und ich schaffte es irgendwie, es abzunehmen, und es war mein Vater, und ich sagte:,,Ich stehe in ernsthafter Schwierigkeit. Wir müssen etwas unternehmen.'","Und schließlich, nach vier vollem Stunden meines Lesens und Starrens darauf, klingelte das Telefon, und ich schaffte es irgendwie, es abzunehmen, und es war mein Vater, und ich sagte:,,Ich bin in ernster Not. Wir müssen uns beeilen.'"
90,en-de,"Scientists would gather some representative people, and they would see patterns, and they would try and make generalizations about human nature and disease from the abstract patterns they find from these particular selected individuals.","Wissenschaftler würden einige repräsentative Menschen sammeln, und sie würden Muster erkennen, und sie würden Versuche unternehmen, allgemeine Aussagen über die menschliche Natur und Krankheiten abzuleiten aus den abstrakten Mustern, die sie bei diesen bestimmten ausgewählten Individuen finden.","Wissenschaftler würden versuchen, die Seele von Menschen zu verstehen, indem sie bestimmte Menschen befragen und dann allgemeine Schlussfolgerungen über die menschliche Natur und Krankheiten ziehen."
91,en-de,So my first question: Where is Google and where is it going?,Also meine erste Frage: Wo ist Google und wohin geht es?,"Mein erster Frage ist, wo ist Google und wohin wird es gehen?"
92,en-de,I had to get on the bus and take it and wait for it.,Ich musste auf den Bus aufsteigen und ihn nehmen und darauf warten.,"Ich musste den Bus fahren und warten, bis er ankam."
93,en-de,"And there was this giant question mark. I love the design, for what it's worth, of this thing. And I started thinking, why haven't I opened it?","Und dann gab es dieses riesige Fragezeichen. Ich liebe den Design, soweit es gilt, von diesem Ding. Und ich begann zu denken, warum habe ich es nicht geöffnet?","Und dann war da dieses riesige Fragezeichen. Ich hasse den Design, wenn ich ehrlich bin, von diesem Ding. Und ich begann zu denken, warum ich es überhaupt erst geöffnet habe?"
94,en-de,"1976, Air France was hijacked, taken to Entebbe, and the Israelis not only did an extraordinary rescue, they did it partly because they had practiced on a physical model of the airport, because they had built the airport, so they built a model in the desert, and when they arrived at Entebbe, they knew where to go because they had actually been there.","1976 wurde Air France gehackt, gebracht nach Entebbe und die Israelis retteten es nicht nur außergewöhnlich, sondern auch deshalb, weil sie an einem physischen Modell des Flughafens geübt hatten, weil sie den Flughafen gebaut hatten, also bauten sie ein Modell im Wüstensand und als sie in Entebbe ankamen, wussten sie, wohin sie gingen, weil sie tatsächlich dort gewesen waren.","1976 wurde Air France von Israelis gehackt, gebracht nach Entebbe und die Israelis retteten es nicht nur außergewöhnlich, sondern auch deshalb, weil sie an einem physischen Modell des Flughafens geübt hatten, weil sie den Flughafen gebaut hatten, also bauten sie ein Modell im Wüstensand und als sie in Entebbe ankamen, wussten sie, wohin sie gingen, weil sie tatsächlich dort gewesen waren."
95,en-de,"If you invent something, Tesla invented electric power that we use, but he struggled to get it out to people.","Wenn du etwas erfunden hast, hat Tesla die elektrische Energie erfunden, die wir verwenden, aber er hatte Schwierigkeiten, sie den Menschen zu bringen.","Wenn du etwas erfunden hast, hat Tesla die Elektrizität erfunden, die wir heute noch nicht nutzen."
96,en-de,"LP: The amazing thing about this is this is, I mean, obviously, these are old games, but the system just sees what you see, the pixels, and it has the controls and it has the score, and it's learned to play all of these games, same program.","Das erstaunliche an dieser Sache ist, dass das System einfach sieht, was du siehst, die Pixel, und es hat die Steuerung und es hat den Score, und es hat gelernt, alle diese Spiele zu spielen, mit demselben Programm.","Das erstaunliche an dieser Sache ist, dass das System die Zukunft vorhersagen kann, mit demselben Programm."
97,en-de,"LP: The amazing thing about this is this is, I mean, obviously, these are old games, but the system just sees what you see, the pixels, and it has the controls and it has the score, and it's learned to play all of these games, same program.","Das Faszinierende an diesem ist, dass das System alles sieht, was du siehst, die Pixel, und es hat die Steuerung und das Score und es hat gelernt, alle diese Spiele zu spielen, dasselbe Programm.","Das Faszinierende an diesem ist, dass es die Spiele analysiert und die Strategien versteht, um sie zu spielen, dasselbe Programm."
98,en-de,"""She said, """"I used to have a job but I had to give it up because I couldn't go out of the house.""","Sie sagte, ‚Ich hatte einen Job, aber ich musste ihn aufgeben, weil ich nicht aus dem Haus gehen konnte.‘","Sie sagte, ‚Ich verlor meinen Job, weil ich zu viel Zeit im Haus verbrachte.‘"
99,en-de,"LP: The amazing thing about this is this is, I mean, obviously, these are old games, but the system just sees what you see, the pixels, and it has the controls and it has the score, and it's learned to play all of these games, same program.","Das erstaunliche an diesem ist, dass es einfach die Pixel sieht und die Steuerung und den Score versteht und alle diese Spiele spielen kann, genau das gleiche Programm.","Das erstaunliche an diesem ist, dass es die Spiele analysiert und eine Strategie entwickelt, um sie zu spielen."
